length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_eq,nb_slash,nb_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,prefix_suffix,shortening_service,phish_hints,domain_age,dns_record,https_token,google_index,page_rank,web_traffic,label
76,16,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,6212,0,1,0,5,3128,0
55,15,0,2,0,0,0,0,7,1,0.018181818,0.0,0,0,0,1,2877,0,1,1,2,0,1
17,9,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8453,0,0,0,5,57889,0
84,16,1,2,0,0,1,1,6,0,0.071428571,0.0,0,0,0,1,8348,0,1,1,10,1,1
129,33,0,2,1,0,1,1,7,0,0.03875969,0.0,1,1,1,0,8019,0,1,1,4,0,1
35,13,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,3751,0,1,0,2,0,1
69,13,0,2,10,0,0,0,3,1,0.028985507,0.0,0,0,0,0,7419,0,1,0,7,285,0
77,23,1,1,0,0,0,0,5,0,0.25974026,0.0,0,0,0,0,5767,0,0,1,2,0,1
54,45,0,4,2,0,0,0,3,1,0.092592593,0.111111111,0,0,0,0,683,0,1,1,0,0,1
81,54,1,5,1,0,0,0,4,1,0.148148148,0.0,1,1,0,0,4003,0,1,1,0,5816617,1
28,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,1,0,1,0,0,1
98,59,0,8,1,0,0,0,5,1,0.040816327,0.06779661,0,0,0,0,8412,0,0,1,2,0,1
28,11,0,1,0,0,0,0,3,0,0.035714286,0.0,0,0,1,0,6752,0,1,1,8,2307,1
76,10,1,1,0,0,1,1,4,0,0.342105263,0.0,0,0,0,0,-1,0,0,1,0,0,1
73,22,0,3,3,0,0,0,6,1,0.0,0.0,0,0,0,2,3388,0,0,1,2,0,1
108,48,0,8,2,0,1,2,5,1,0.009259259,0.0,0,1,0,1,7397,0,0,1,3,2503496,1
75,23,0,3,5,0,0,0,4,0,0.013333333,0.0,0,1,0,0,6346,0,0,1,3,0,1
107,19,1,2,1,0,0,0,10,1,0.186915888,0.0,0,1,0,3,2047,0,0,1,0,0,1
76,50,1,4,1,0,0,0,4,0,0.092105263,0.0,1,1,0,0,3993,0,0,1,0,5707171,1
36,20,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,5667,0,1,1,4,813659,0
35,27,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2356,0,0,0,2,0,0
49,20,0,2,1,0,0,0,4,1,0.0,0.0,0,1,1,0,4826,0,0,1,4,203194,0
25,7,0,1,0,0,0,0,3,0,0.08,0.0,0,0,0,0,920,0,1,1,6,11781,1
58,25,0,2,3,0,0,0,4,1,0.0,0.0,0,0,0,0,2792,0,0,0,4,604753,0
29,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,7812,0,0,1,0,0,1
34,27,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,0,1,5,0,1
40,26,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,0,4,332453,0
52,25,0,3,3,0,0,0,3,1,0.0,0.0,0,0,0,0,5219,0,0,0,4,720815,0
117,42,1,4,0,0,1,3,5,0,0.170940171,0.0,1,0,0,0,3992,0,0,1,0,5697976,1
67,18,0,2,3,0,1,2,3,1,0.074626866,0.0,0,0,0,0,4009,0,0,1,4,320261,0
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8996,0,0,0,2,2132314,0
57,12,0,3,0,0,0,0,6,1,0.0,0.0,0,0,0,0,7988,0,0,0,4,24244,0
19,11,0,2,0,0,0,0,3,0,0.1578947369999999,0.272727273,0,0,0,0,-2,1,0,0,0,0,1
30,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,1,-2,0,1,0,5,40209,0
21,12,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4012,0,1,0,3,83296,0
42,17,0,3,0,0,0,0,5,1,0.095238095,0.0,0,0,0,0,6775,0,0,0,4,182793,0
77,23,0,3,3,0,0,0,4,1,0.0779220779999999,0.0,0,1,0,0,7354,0,0,1,4,303835,0
51,25,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,1,6245,0,0,1,0,0,1
74,14,0,4,1,0,1,1,3,1,0.054054054,0.0,0,0,0,0,5159,0,1,1,8,115,0
72,14,0,2,3,0,0,0,7,0,0.027777778,0.0,0,1,0,4,5151,0,0,1,2,0,1
28,14,0,1,0,0,0,0,4,0,0.035714286,0.0,0,0,0,0,895,0,0,1,0,0,1
43,22,0,2,0,0,1,2,3,0,0.069767442,0.0,0,0,0,0,5704,0,0,0,5,4445,0
45,26,0,2,0,0,0,0,3,0,0.088888889,0.038461538,0,0,0,0,1953,0,1,1,3,4365,1
33,20,0,2,0,0,0,1,3,0,0.0,0.0,0,0,0,0,5160,0,1,1,8,0,0
36,12,0,1,2,0,0,0,5,0,0.027777778,0.0,0,1,0,2,1220,0,1,1,2,0,1
22,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8495,0,1,0,5,2675001,0
41,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7130,0,1,0,7,12,0
46,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7131,0,1,0,7,12,0
32,16,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8414,0,1,0,4,176808,0
76,21,0,5,4,0,0,0,3,1,0.052631579,0.0,0,0,0,0,5304,0,1,0,5,4171,0
74,18,0,3,0,0,0,0,6,1,0.013513514,0.0,0,0,0,0,4481,0,0,0,4,2174782,0
57,40,0,3,2,0,0,0,3,0,0.087719298,0.125,0,0,0,1,1547,0,0,1,2,4639,1
89,16,0,2,7,0,0,0,3,0,0.04494382,0.25,0,0,0,0,3248,0,0,0,2,72672,0
65,15,0,4,0,0,0,0,7,0,0.230769231,0.0,0,0,0,0,11557,0,1,0,7,610,0
127,50,1,4,1,0,1,3,4,0,0.157480315,0.0,1,1,0,0,3992,0,1,1,0,5697976,1
29,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,8065044,0
36,27,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7297,0,1,0,5,183260,0
97,21,0,2,6,0,0,0,7,0,0.0721649479999999,0.0,1,1,0,0,9071,0,0,0,5,15082,0
68,16,1,1,1,0,0,0,6,0,0.294117647,0.0,0,1,0,0,4,0,0,1,0,0,1
46,31,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,372,0,1,1,0,10480281,1
36,29,0,2,0,0,0,0,2,0,0.083333333,0.103448276,0,0,1,0,7295,0,0,1,5,0,1
57,16,0,2,0,0,0,0,4,0,0.087719298,0.0,0,0,0,0,7133,0,1,0,7,12,0
81,22,0,2,1,0,0,0,10,1,0.0,0.0,0,1,0,2,8034,0,0,1,4,0,1
71,18,0,2,4,0,0,0,4,1,0.0,0.0,0,0,0,0,5226,0,1,0,8,138,0
31,11,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,9007,0,0,0,7,7971,0
25,18,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,7412,0,0,1,2,1561104,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6156,0,1,0,1,332823,1
25,17,0,2,0,0,0,0,3,1,0.04,0.058823529,0,0,0,0,1435,0,0,0,2,4016663,0
26,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3930,0,0,0,3,1029072,0
56,24,0,3,1,0,0,0,4,1,0.0,0.0,0,0,1,0,7230,0,0,0,5,54048,0
21,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5621,0,0,0,4,1650338,0
63,22,1,2,0,0,0,0,4,0,0.365079365,0.272727273,0,0,1,0,5783,0,0,1,4,50436,1
155,22,0,3,2,0,0,0,9,1,0.0,0.0,0,0,0,1,5882,0,0,1,5,64114,0
96,15,0,2,4,0,1,1,6,0,0.041666667,0.0,0,0,0,0,8348,0,1,1,10,1,1
44,36,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,466,0,0,0,0,0,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,9047,0,1,0,5,309856,0
64,11,0,2,1,0,0,0,9,0,0.0,0.0,0,1,0,1,4562,0,0,1,0,0,1
154,40,0,2,2,0,1,1,7,0,0.051948052,0.0,0,1,1,0,8019,0,1,1,4,0,1
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3071,0,0,0,0,0,0
48,15,0,3,1,0,0,0,5,1,0.0,0.0,0,1,0,3,4520,0,1,1,1,0,1
101,37,1,2,0,0,0,0,7,1,0.227722772,0.0,0,0,0,0,2105,0,0,1,0,0,1
45,12,0,3,0,0,0,0,5,1,0.0,0.0,0,0,0,1,9715,0,0,0,5,13782,0
33,22,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
126,50,1,4,1,0,1,3,5,0,0.166666667,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
34,25,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7494,0,1,0,5,355773,0
29,18,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,3593,0,0,1,0,8552690,1
86,29,1,3,2,0,0,0,5,1,0.174418605,0.0,0,0,0,2,1601,0,0,1,0,0,1
35,28,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7298,0,0,0,5,0,0
23,16,0,2,0,0,0,0,2,1,0.0,0.0,0,0,0,0,7440,0,0,0,4,1120475,0
62,16,0,2,1,0,1,1,5,0,0.0,0.0,0,1,0,2,8348,0,1,0,10,1,1
24,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4250,0,0,0,4,56188,0
53,21,0,2,0,0,0,0,6,1,0.075471698,0.0,0,0,0,0,5972,0,0,1,0,0,1
115,22,0,3,4,0,0,0,6,1,0.0,0.0,0,0,0,0,2211,0,0,1,0,0,1
28,21,0,2,0,0,0,0,2,0,0.035714286,0.047619048,0,0,1,0,7295,0,0,1,5,0,1
259,13,0,6,0,0,1,0,5,1,0.154440154,0.0,0,0,0,0,31,0,0,1,0,0,1
29,20,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,3798,0,1,0,3,2373127,0
131,14,0,3,1,0,1,1,7,0,0.061068702,0.0,0,1,0,0,1617,0,1,1,4,11992,1
36,17,0,2,1,0,0,0,3,1,0.0,0.0,0,0,0,0,592,0,1,1,2,764621,1
56,22,0,5,0,0,0,0,6,1,0.053571429,0.0,0,0,0,1,-1,0,0,1,0,0,1
84,20,0,2,6,0,0,0,6,1,0.071428571,0.0,0,0,0,0,4443,0,0,0,5,22498,0
51,16,0,3,0,0,0,0,6,0,0.0,0.0,0,0,0,0,1083,0,0,1,0,0,1
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4162,0,1,0,2,951195,0
79,20,0,3,1,0,0,0,9,1,0.0,0.0,0,1,0,3,759,0,0,1,0,0,1
48,20,0,3,0,0,0,0,5,0,0.166666667,0.0,0,0,1,0,7297,0,1,1,5,0,1
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7530,0,0,0,2,5258969,0
28,19,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,1737,0,1,0,1,291674,0
52,24,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,5404,0,0,0,3,3318531,0
43,21,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,3724,0,0,0,2,0,0
25,17,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2485,0,0,0,1,2648440,0
39,22,0,1,2,0,0,0,4,0,0.102564103,0.0,0,0,1,0,33,0,0,1,0,0,1
49,12,0,3,0,0,0,0,6,1,0.0,0.0,0,0,0,0,6712,0,0,0,5,24846,0
44,16,0,3,1,0,0,0,3,1,0.0,0.0,0,0,0,0,6841,0,0,0,5,626901,0
128,50,1,4,1,0,1,3,5,0,0.1640625,0.0,1,1,0,0,4003,0,1,1,0,5828815,1
67,21,0,1,1,0,0,0,8,0,0.0,0.0,0,1,0,3,2996,0,0,1,0,0,1
28,20,1,2,0,0,0,0,3,0,0.25,0.35,0,0,0,0,-1,0,0,0,1,81970,1
45,27,0,3,0,0,0,0,3,0,0.022222222,0.037037037,0,0,0,1,5279,0,0,1,2,0,1
19,11,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,95,0,1,0,0,0,1
20,11,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,819,0,1,0,4,0,0
64,12,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,0,5591,0,0,0,5,6966,0
48,20,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,1,3126,0,0,1,3,7603384,1
44,18,0,3,1,0,0,0,4,1,0.0,0.0,0,1,0,1,-1,0,0,0,0,0,1
25,16,0,3,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7827,0,1,1,6,386,1
29,15,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,3183,0,0,1,0,0,1
54,11,0,2,0,0,0,0,4,0,0.148148148,0.0,0,0,1,0,7827,0,1,1,6,383,1
50,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7133,0,1,0,7,12,0
56,20,0,2,2,0,0,0,4,0,0.1785714289999999,0.0,0,1,0,0,1387,0,0,1,0,0,1
145,17,0,3,1,0,1,7,5,0,0.096551724,0.0,0,0,0,1,-1,0,1,1,0,0,1
48,21,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,2827,0,0,1,0,0,1
37,9,0,1,0,0,0,0,3,0,0.108108108,0.0,0,0,0,0,-1,0,0,1,0,0,1
127,50,1,4,1,0,1,3,4,0,0.125984252,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
48,27,0,2,1,0,0,0,3,1,0.0,0.0,0,0,0,0,3473,0,0,0,4,179737,0
40,27,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8647,0,0,0,5,107,0
46,15,0,2,3,0,0,0,3,1,0.0,0.0,0,0,0,0,5002,0,0,0,5,0,0
29,20,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8658,0,1,0,4,2185334,0
117,41,1,3,0,0,1,3,4,0,0.128205128,0.0,0,0,0,3,2061,0,0,1,2,0,1
34,26,0,2,1,0,0,0,2,0,0.0,0.0,0,0,0,1,5636,0,1,0,5,10011393,0
26,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2587,0,0,0,4,107898,0
45,18,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,12710,0,1,0,6,1115,0
57,18,0,3,1,0,0,0,5,1,0.105263158,0.0,0,1,0,0,7268,0,0,1,4,81918,0
144,32,0,3,2,0,0,0,3,0,0.0625,0.03125,0,0,0,0,7086,0,0,1,3,18263,1
49,24,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,3555,0,0,1,2,0,1
36,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,5125,0,1,0,5,18864,0
123,46,1,5,0,0,1,3,4,1,0.1300813009999999,0.0,1,0,0,0,3992,0,1,1,0,5697976,1
45,33,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,1245,0,1,1,1,0,1
63,55,0,3,4,0,0,0,3,1,0.0,0.0,0,0,0,0,149,0,0,1,0,0,1
21,6,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7744,0,0,0,5,180047,0
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,5230,0,1,0,5,12328,0
31,17,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,3638,0,0,0,1,758502,0
278,21,1,3,0,0,1,8,7,0,0.212230216,0.0,0,0,0,0,7905,0,1,1,7,155,1
39,20,1,2,0,0,0,0,5,0,0.179487179,0.35,0,0,0,0,962,0,1,1,2,35955,1
45,15,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,9530,0,1,1,5,39989,0
73,8,0,1,0,0,0,0,11,0,0.0,0.0,0,0,0,4,7148,0,0,1,1,0,1
63,27,0,2,2,0,0,0,5,1,0.0,0.0,0,1,0,0,-1,0,0,1,2,1588154,0
204,27,0,2,2,0,1,2,5,0,0.1372549019999999,0.0,0,0,1,0,7968,0,1,0,7,892,1
54,14,1,2,0,0,0,0,3,0,0.388888889,0.0,0,0,0,0,-1,0,0,1,2,47895,1
63,18,0,2,2,0,0,0,5,1,0.0,0.0,0,0,0,0,9117,0,0,0,5,150940,0
61,27,0,4,0,0,0,0,6,1,0.049180328,0.0,0,0,0,0,5643,0,0,1,1,0,1
19,11,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2165,0,0,0,3,868835,0
83,14,0,4,4,0,1,1,3,1,0.048192771,0.0,0,0,0,0,5161,0,1,1,8,114,0
142,22,0,3,1,0,1,1,3,1,0.063380282,0.0,0,0,0,0,627,0,1,0,0,2110939,1
59,9,0,2,2,0,0,0,4,0,0.0,0.0,0,0,0,0,3482,0,0,0,4,1212036,0
125,50,1,4,1,0,1,3,4,0,0.184,0.0,1,1,0,0,3992,0,1,1,0,5697976,1
32,25,0,2,0,0,0,0,2,0,0.09375,0.12,0,0,1,0,7297,0,0,0,5,0,0
46,24,0,3,0,0,0,0,4,0,0.086956522,0.0,0,0,0,1,-1,0,0,0,5,8828,0
37,28,0,2,0,0,0,0,3,0,0.108108108,0.142857143,0,0,1,0,7295,0,1,1,5,0,1
89,18,0,2,3,0,0,0,9,0,0.02247191,0.0,0,1,0,3,2500,0,1,1,2,0,1
65,15,0,3,1,1,1,1,5,0,0.015384615,0.0,0,1,0,0,-1,0,0,1,0,0,1
33,22,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,0,0,2,0,0
24,16,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2,0,0,1,0,0,1
16,7,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,0,2,774801,0
37,30,0,2,0,0,0,0,2,0,0.027027027,0.033333333,0,0,1,0,7298,0,0,0,5,3507098,0
40,14,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,2387,0,0,0,2,557472,0
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,2,1770667,0
22,15,0,1,1,0,0,0,2,0,0.0,0.0,0,0,0,1,1737,0,0,0,3,141484,0
32,17,0,2,0,0,0,0,4,1,0.03125,0.0,0,0,0,0,5894,0,1,0,10,35,0
46,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6259,0,0,0,6,683,0
49,14,0,1,2,0,0,0,4,0,0.0,0.0,0,0,0,0,8233,0,1,0,5,7093,0
44,21,0,3,0,0,0,0,4,1,0.113636364,0.0,0,0,0,1,5959,0,0,0,5,37967,0
119,84,0,18,0,0,0,0,4,0,0.268907563,0.25,0,0,0,0,1834,0,0,1,0,0,1
30,23,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,0,1,5,0,1
77,20,0,2,1,0,0,0,7,0,0.051948052,0.0,0,1,0,4,-1,0,1,1,0,0,1
33,18,0,3,1,0,0,0,3,1,0.0,0.0,0,1,0,0,5,0,0,1,0,0,1
36,17,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,6433,0,1,0,5,625,0
27,14,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,854,0,0,1,0,6847947,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3828,0,1,0,2,550873,0
42,34,0,3,0,0,0,0,3,0,0.0,0.0,0,0,1,1,2532,0,0,1,0,514430,1
40,17,0,1,1,0,0,0,4,0,0.0,0.0,0,1,0,0,-1,0,0,0,2,411426,0
79,22,0,2,5,0,0,0,4,1,0.0,0.0,0,0,0,0,3857,0,1,0,5,221138,0
99,15,0,2,1,0,0,0,7,0,0.090909091,0.0,0,1,0,2,8347,0,1,1,10,1,1
58,49,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7296,0,1,1,5,0,1
55,19,0,4,0,0,0,0,6,1,0.018181818,0.0,0,0,0,0,7110,0,0,1,3,5533318,1
34,25,0,2,0,0,0,0,3,0,0.029411765,0.04,0,0,1,0,7295,0,1,1,5,0,1
67,13,0,2,2,0,0,0,6,1,0.0,0.0,0,1,0,0,10607,0,0,1,6,6992,0
56,20,0,2,0,0,0,0,7,1,0.0,0.0,0,0,0,1,1748,0,0,1,3,0,1
40,12,0,1,0,0,1,1,5,0,0.0,0.0,0,0,0,0,1975,0,0,1,0,0,1
115,18,1,3,0,0,0,0,12,1,0.069565217,0.0,0,0,0,4,5556,0,0,1,0,0,1
39,19,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8917,0,0,0,7,1358,0
49,14,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,4916,0,0,0,5,19476,0
73,58,0,4,0,0,0,0,3,0,0.054794521,0.068965517,0,0,0,0,1837,0,0,1,0,0,1
44,37,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,0,1,5,0,1
43,28,0,2,1,0,0,0,5,1,0.0,0.0,0,1,0,1,-1,0,0,0,0,10504747,1
27,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,59571,0
54,12,0,2,1,0,0,0,8,1,0.074074074,0.0,0,0,0,0,9427,0,0,0,7,166,0
33,18,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,96,0,1,1,0,0,1
39,16,0,2,0,0,1,1,3,0,0.0,0.0,0,0,0,0,7132,0,1,0,7,12,0
69,10,0,2,1,0,0,0,8,0,0.0,0.0,0,1,0,5,783,0,0,1,1,0,1
57,18,0,3,0,0,1,1,4,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,109880,0
52,43,1,4,3,0,0,0,3,0,0.173076923,0.209302326,1,0,1,0,5627,0,1,1,5,0,1
35,21,0,3,2,0,0,0,3,1,0.0,0.0,0,1,0,0,-1,0,1,0,3,956800,0
29,18,0,2,0,0,0,0,3,1,0.103448276,0.166666667,0,0,0,0,-1,0,1,0,3,138308,0
218,12,1,3,1,0,1,3,6,0,0.371559633,0.083333333,0,1,0,4,-1,0,0,1,0,0,1
64,39,0,5,3,0,0,0,4,0,0.015625,0.025641026,0,0,1,3,5615,0,0,1,5,0,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,5091,0,1,0,4,350385,0
42,16,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,2,6006,0,0,1,0,0,1
98,11,0,4,0,0,0,0,6,1,0.102040816,0.0,0,0,0,0,-1,0,1,1,6,11808,0
33,26,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7298,0,0,0,5,0,0
141,38,0,2,1,0,1,1,7,0,0.0709219859999999,0.0,0,1,1,0,8019,0,1,1,4,0,1
120,21,0,2,6,0,0,0,6,1,0.0,0.0,0,1,0,0,5738,0,0,0,6,8550,0
48,12,0,2,2,0,0,0,8,0,0.0,0.0,0,0,1,1,2429,0,1,1,1,9900817,1
40,9,0,2,0,0,0,0,6,0,0.0,0.0,0,0,0,2,5555,0,0,1,1,0,1
34,12,0,3,0,0,0,0,4,1,0.058823529,0.0,0,0,0,0,4788,0,0,0,5,102168,0
44,16,0,2,3,0,0,0,3,0,0.272727273,0.0,0,0,0,0,8701,0,0,0,6,309,0
18,10,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5592,0,0,0,2,0,0
26,19,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5232,0,0,0,7,784264,0
62,12,0,2,1,0,0,0,7,0,0.0161290319999999,0.0,0,1,0,3,-2,0,0,1,0,0,1
44,17,0,3,1,0,0,0,5,0,0.0,0.0,0,1,0,0,-1,0,0,1,1,0,1
33,25,0,2,1,0,0,0,3,1,0.0,0.0,0,1,0,0,5778,0,0,0,4,60032,0
38,30,0,2,0,0,0,0,2,0,0.105263158,0.133333333,0,0,0,0,6381,0,1,1,3,0,1
120,13,0,3,6,0,0,0,10,1,0.0,0.0,0,1,0,0,12124,0,0,1,7,1004,0
77,13,0,2,2,0,0,0,7,0,0.0,0.0,0,1,0,0,213,0,0,1,0,0,1
39,26,0,2,0,0,0,0,3,1,0.051282051,0.076923077,0,0,0,0,168,0,0,1,0,0,1
56,18,0,1,0,0,0,0,7,0,0.0,0.0,0,0,0,0,100,0,0,1,0,0,1
41,15,0,2,1,0,0,0,4,1,0.0,0.0,0,0,0,0,9094,0,1,0,5,30761,0
96,10,0,2,3,0,0,0,6,0,0.0,0.0,0,0,0,0,3566,0,0,0,1,0,1
81,16,0,1,7,0,0,0,7,0,0.098765432,0.0,0,1,0,0,3366,0,1,0,5,219637,0
41,33,1,2,0,0,0,0,3,0,0.341463415,0.424242424,0,0,0,0,3916,0,0,1,0,0,1
28,11,0,2,0,0,0,0,3,0,0.035714286,0.0,0,0,0,0,1186,0,0,1,0,0,1
79,47,0,5,0,1,0,0,3,0,0.0,0.0,0,0,1,0,5627,0,1,1,5,0,1
436,11,1,2,2,0,1,0,11,0,0.587155963,0.272727273,0,0,0,0,1163,0,0,1,0,0,1
46,19,0,3,1,0,0,0,5,0,0.0,0.0,0,1,0,0,1015,0,0,1,2,1196152,1
50,22,0,2,1,0,0,0,3,1,0.0,0.0,0,0,0,0,7586,0,0,0,5,988,0
83,13,0,2,1,0,1,2,4,0,0.012048193,0.0,0,0,0,0,-1,0,1,1,0,0,1
46,16,0,1,1,0,0,0,6,0,0.0,0.0,0,1,1,3,2130,0,0,1,0,4159076,1
44,26,0,3,0,0,0,0,3,0,0.113636364,0.192307692,0,0,0,1,1546,0,0,1,2,4669,1
155,6,1,2,0,0,1,2,6,0,0.632258065,0.0,0,0,0,0,3744,0,1,1,2,0,1
42,19,0,2,0,0,1,0,3,0,0.047619048,0.0,0,0,0,0,21,0,1,1,0,0,1
22,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1077,0,0,1,0,0,1
43,17,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,1,1,0,1
93,31,0,4,5,0,0,0,5,0,0.064516129,0.0,0,0,0,0,7448,0,1,1,8,385,0
24,17,0,3,0,0,0,0,2,0,0.041666667,0.058823529,0,0,0,0,-1,0,0,1,0,0,1
52,26,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,2346,0,0,1,2,242217,0
63,23,0,3,1,0,1,2,4,0,0.126984127,0.0,0,1,0,0,610,0,0,1,0,0,0
47,10,0,1,0,0,0,0,7,0,0.042553191,0.2,0,0,0,0,2098,0,0,1,2,0,1
36,15,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,7688,0,0,1,1,0,1
120,42,1,4,0,0,1,3,5,0,0.125,0.0,1,0,0,0,3993,0,1,1,0,5707171,1
55,47,1,4,0,0,0,0,3,0,0.254545455,0.29787234,0,0,1,0,5616,0,0,1,5,0,1
25,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5250,0,1,0,6,2040,0
127,50,1,4,1,0,1,3,4,0,0.157480315,0.0,1,1,0,0,4003,0,1,1,0,5816617,1
54,14,1,3,0,0,0,0,6,0,0.203703704,0.7857142859999999,1,0,0,0,-1,1,0,1,0,0,1
40,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,9185,0,0,0,5,316,0
45,12,0,2,0,0,0,0,6,1,0.0,0.0,0,0,1,0,9635,0,1,0,7,148,0
117,42,1,4,0,0,1,3,5,0,0.196581197,0.0,1,0,0,0,3993,0,0,1,0,5707171,1
47,16,0,3,3,0,0,0,3,1,0.0,0.0,0,0,0,0,5584,0,0,0,5,0,0
